stage_id,stage_name,research_domain,hypothesis_id,hypothesis,prior_hypothesis_source,experiment_design,dataset_path,report_path,raw_row_count,raw_game_count,independent_sample_size,matched_set_count,seed_count,behavioral_regime_count,primary_outcome,comparison,control_condition,descriptive_effect,absolute_percentage_point_effect,effect_size_type,effect_size,confidence_interval,raw_p_value,adjusted_p_value,multiplicity_method,evidence_level,seed_robustness,regime_robustness,design_validity,engine_validity,distribution_shift_status,overfitting_status,leakage_status,conclusion_label,hypothesis_status,main_limitation,supersedes_stage_id,superseded_by_stage_id,next_hypothesis,source_commit,current_documentation_commit
r61_targeted_strategy_villager,R6.1 Villager targeted strategy validation,role strategy optimization,H_R61_villager,Targeted villager policies can close the R6 evidence gap.,results/role_strategy_synthesis_stage_r6/r6_remaining_evidence_gaps.csv,"Matched complete-game live validation across six policies, final seeds, and ten behavioral regimes.",results/targeted_strategy_stage_r61/r61_villager_game_level_raw.csv,results/targeted_strategy_stage_r61/r61_villager_research_report.md,6000 game rows plus diagnostic action rows,6000,1000 matched sets per policy family,1000,20,10,actor_payoff and role-appropriate win indicator,trust_weighted versus module reference,module reference policy,Best mean actor-payoff policy is trust_weighted with village win 40.20% and wolf win 59.80%.,reported in r61 primary contrasts,paired mean difference and Cohen dz,reported in module contrast CSV,normal-approximation paired CI,permutation p-values in module contrast CSV,Holm-adjusted p-values in module contrast CSV,Holm within module-metric family,LEVEL 4 - matched live validation pilot,reported in seed and leave-one-seed-out CSVs,reported in regime and leave-one-regime-out CSVs,matched randomized seat-role assignment verified,default simulator behavior unchanged,OOD stress seeds reserved but not included in final inference,final seeds excluded from policy selection,no live BoW or ML deployment; seer reveal uses prior check information,statistically supported improvement,partially supported by targeted validation,Pilot minimum scale and strategy set remains simplified.,,,R7 should synthesize final role defaults and remaining limitations.,pending_current_stage_commit,pending_current_stage_commit
r61_targeted_strategy_risk_adjusted,R6.1 Role-specific risk-adjusted strategy comparison,role strategy optimization,H_R61_risk_adjusted,Risk-return summaries and frontier flags are available for every tested R6.1 policy.,results/role_strategy_synthesis_stage_r6/r6_research_report.md,Cross-module synthesis of R6.1 matched live-validation outputs.,results/targeted_strategy_stage_r61/,results/targeted_strategy_stage_r61/r61_risk_return_report.md,30000 complete-game rows,30000,1000 matched sets per module-policy family,1000 per module,20,10,cross-module validation status,R6.1 targeted modules versus R6 missing-gap registry,R6 unresolved status,Risk-return summaries and frontier flags are available for every tested R6.1 policy.,not applicable,not applicable,not applicable,reported where policy contrasts exist,reported where policy contrasts exist,reported where policy contrasts exist,Holm within module-metric family,LEVEL 4 - matched live validation pilot,reported,reported,validated,default unchanged,OOD stress seeds reserved,final seeds isolated,leakage audit exported,promising but uncertain,partially supported,Pilot scale and simplified policies.,r6_role_strategy_synthesis,,R7 final synthesis.,pending_current_stage_commit,pending_current_stage_commit
r61_targeted_strategy_seed_robustness,R6.1 Leave-one-seed robustness,role strategy optimization,H_R61_seed_robustness,Seed-level and leave-one-seed-out tables are exported for all five modules.,results/role_strategy_synthesis_stage_r6/r6_research_report.md,Cross-module synthesis of R6.1 matched live-validation outputs.,results/targeted_strategy_stage_r61/,results/targeted_strategy_stage_r61/r61_robustness_report.md,30000 complete-game rows,30000,1000 matched sets per module-policy family,1000 per module,20,10,cross-module validation status,R6.1 targeted modules versus R6 missing-gap registry,R6 unresolved status,Seed-level and leave-one-seed-out tables are exported for all five modules.,not applicable,not applicable,not applicable,reported where policy contrasts exist,reported where policy contrasts exist,reported where policy contrasts exist,Holm within module-metric family,LEVEL 4 - matched live validation pilot,reported,reported,validated,default unchanged,OOD stress seeds reserved,final seeds isolated,leakage audit exported,promising but uncertain,partially supported,Pilot scale and simplified policies.,r6_role_strategy_synthesis,,R7 final synthesis.,pending_current_stage_commit,pending_current_stage_commit
r61_targeted_strategy_regime_robustness,R6.1 Leave-one-regime robustness,role strategy optimization,H_R61_regime_robustness,Regime-level and leave-one-regime-out tables are exported for all five modules.,results/role_strategy_synthesis_stage_r6/r6_research_report.md,Cross-module synthesis of R6.1 matched live-validation outputs.,results/targeted_strategy_stage_r61/,results/targeted_strategy_stage_r61/r61_robustness_report.md,30000 complete-game rows,30000,1000 matched sets per module-policy family,1000 per module,20,10,cross-module validation status,R6.1 targeted modules versus R6 missing-gap registry,R6 unresolved status,Regime-level and leave-one-regime-out tables are exported for all five modules.,not applicable,not applicable,not applicable,reported where policy contrasts exist,reported where policy contrasts exist,reported where policy contrasts exist,Holm within module-metric family,LEVEL 4 - matched live validation pilot,reported,reported,validated,default unchanged,OOD stress seeds reserved,final seeds isolated,leakage audit exported,promising but uncertain,partially supported,Pilot scale and simplified policies.,r6_role_strategy_synthesis,,R7 final synthesis.,pending_current_stage_commit,pending_current_stage_commit
r61_targeted_strategy_gap_closure,R6.1 Five-gap closure,role strategy optimization,H_R61_gap_closure,"Hunter, Seer, Witch, Werewolf, and Villager R6 gaps now have matched live validation outputs.",results/role_strategy_synthesis_stage_r6/r6_research_report.md,Cross-module synthesis of R6.1 matched live-validation outputs.,results/targeted_strategy_stage_r61/,results/targeted_strategy_stage_r61/r61_final_strategy_gap_closure_report.md,30000 complete-game rows,30000,1000 matched sets per module-policy family,1000 per module,20,10,cross-module validation status,R6.1 targeted modules versus R6 missing-gap registry,R6 unresolved status,"Hunter, Seer, Witch, Werewolf, and Villager R6 gaps now have matched live validation outputs.",not applicable,not applicable,not applicable,reported where policy contrasts exist,reported where policy contrasts exist,reported where policy contrasts exist,Holm within module-metric family,LEVEL 4 - matched live validation pilot,reported,reported,validated,default unchanged,OOD stress seeds reserved,final seeds isolated,leakage audit exported,promising but uncertain,partially supported,Pilot scale and simplified policies.,r6_role_strategy_synthesis,,R7 final synthesis.,pending_current_stage_commit,pending_current_stage_commit
r61_targeted_strategy_r7_readiness,R6.1 R7 readiness,role strategy optimization,H_R61_r7_readiness,R6.1 creates R7 readiness rows for all modules.,results/role_strategy_synthesis_stage_r6/r6_research_report.md,Cross-module synthesis of R6.1 matched live-validation outputs.,results/targeted_strategy_stage_r61/,results/targeted_strategy_stage_r61/r61_r7_readiness_summary.csv,30000 complete-game rows,30000,1000 matched sets per module-policy family,1000 per module,20,10,cross-module validation status,R6.1 targeted modules versus R6 missing-gap registry,R6 unresolved status,R6.1 creates R7 readiness rows for all modules.,not applicable,not applicable,not applicable,reported where policy contrasts exist,reported where policy contrasts exist,reported where policy contrasts exist,Holm within module-metric family,LEVEL 4 - matched live validation pilot,reported,reported,validated,default unchanged,OOD stress seeds reserved,final seeds isolated,leakage audit exported,promising but uncertain,partially supported,Pilot scale and simplified policies.,r6_role_strategy_synthesis,,R7 final synthesis.,pending_current_stage_commit,pending_current_stage_commit
r62_seer_terminal_survival_audit,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_seer_terminal_survival_audit,Seer terminal-survival audit,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/r62_seer_survival_audit_report.md,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,Seer terminal-survival audit,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,Terminal survival is valid but scientifically narrow.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r62_seer_post_reveal_survival,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_seer_post_reveal_survival,Seer post-reveal survival,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/r62_seer_survival_summary.csv,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,Seer post-reveal survival,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,Replacement metric family created.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r62_seer_post_reveal_hazard,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_seer_post_reveal_hazard,Seer post-reveal hazard,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/r62_seer_post_reveal_hazard_summary.csv,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,Seer post-reveal hazard,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,Hazard estimates are descriptive.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r62_witch_potion_taxonomy,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_witch_potion_taxonomy,Witch potion taxonomy,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/r62_witch_potion_waste_audit_report.md,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,Witch potion taxonomy,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,Wrong poison superseded as waste proxy.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r62_witch_payoff_reconciliation,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_witch_payoff_reconciliation,Witch payoff reconciliation,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/r62_witch_payoff_reconciliation.csv,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,Witch payoff reconciliation,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,No duplicate poison-villager plus waste penalty.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r62_recommended_research_configuration,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_recommended_research_configuration,Recommended research configuration,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/recommended_research_configuration.json,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,Recommended research configuration,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,Explicit opt-in configuration created.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r62_historical_default_preservation,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_historical_default_preservation,Historical-default preservation,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/historical_default_configuration.json,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,Historical-default preservation,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,Historical default remains unchanged.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r62_r7_readiness_after_metric_audit,R6.2 Metrics Integrity Audit,metrics integrity and strategy configuration,H_R62_r7_readiness_after_metric_audit,R7 readiness after metric integrity audit,results/targeted_strategy_stage_r61/r61_research_report.md,Supplementary 200 matched-set metric audit plus derived configuration validation.,results/metrics_integrity_stage_r62/,results/metrics_integrity_stage_r62/r62_next_stage_readiness.md,1200 per lifecycle module where applicable,1200 Seer audit games; 1200 Witch audit games; 400 configuration validation games,200 matched sets per supplementary audit module,200,20,10,R7 readiness after metric integrity audit,R6.1 metric definition versus R6.2 corrected audit metric,R6.1 exported metric,Ready for R7 literature comparison.,,,,,,,not applicable; metric audit is descriptive,LEVEL 4 - matched supplementary metric audit,reported,reported,validated,default unchanged,not applicable,audit only,no leakage found,ready for synthesis,partially validated,"Supplementary audit scale, not full R6.1 rerun.",r61_metric_proxy_where_applicable,,R7 systematic literature comparison.,pending_current_stage_commit,pending_current_stage_commit
r7_literature_synthesis,R7 Systematic Literature Comparison,literature comparison,H_R7_literature_coverage,Every major project chapter can be mapped to verifiable scholarly literature.,R6.2 readiness,"Structured literature search, source screening, quality scoring, and finding-literature matrix.",results/literature_synthesis_stage_r7/r7_finding_literature_comparison_matrix.csv,results/literature_synthesis_stage_r7/r7_research_report.md,127,0,64 retained sources and 41 project findings,NA,NA,NA,literature coverage,required findings versus retained source mapping,NA,All 41 required findings mapped to literature.,NA,coverage count,41 of 41 findings mapped,not applicable,not applicable,not applicable,not applicable,LEVEL 4 - documentation and source validation,not applicable,not applicable,source-quality and claim-support audits exported,not applicable,literature comparison preserves domain-shift findings,no new model fit,no hidden gameplay data used,ready for synthesis,supported,Some bibliography metadata remains flagged for final manual review.,,,R8 should consolidate final evidence tables and statistical conclusions.,pending_current_stage_commit,pending_current_stage_commit
r7_financial_analogy,R7 Systematic Literature Comparison,financial analogy,H_R7_financial_analogy_bounded,The financial-market analogy is supportable as a conceptual framework with explicit limits.,R5 financial-risk stage,Financial analogy crosswalk and claim support audit.,results/literature_synthesis_stage_r7/r7_financial_analogy_crosswalk.csv,results/literature_synthesis_stage_r7/r7_financial_analogy_report.md,16,0,16 analogy rows,NA,NA,NA,safe financial analogy,game construct versus financial analogue,NA,Every analogy row includes a limitation and overclaim to avoid.,NA,coverage count,16 of 16 rows limitation-qualified,not applicable,not applicable,not applicable,not applicable,LEVEL 4 - documentation and source validation,not applicable,not applicable,overclaim audit exported,not applicable,not applicable,not applicable,no gameplay leakage issue,financial analogy supported,supported with limitations,Analogy is conceptual and not causal evidence about markets.,,,R8 should use the R7 crosswalk to choose final evidence-table language.,pending_current_stage_commit,pending_current_stage_commit
r71_doi_recency_audit,R7.1 DOI-Verified and Recency-Prioritized Literature Audit,literature validation,H_R71_doi_only_final_bibliography,The final written-report bibliography can be restricted to DOI-verified sources without losing project-finding coverage.,R7 systematic literature comparison,"DOI validation, no-DOI replacement, recency audit, and final-bibliography regeneration.",results/literature_doi_recency_audit_stage_r71/r71_doi_validation_registry.csv,results/literature_doi_recency_audit_stage_r71/r71_research_report.md,64,0,64 original retained sources plus DOI-bearing replacements,NA,NA,NA,final bibliography DOI completeness,R7 retained bibliography versus R7.1 final DOI-only bibliography,R7 retained bibliography,Final bibliography has 44 DOI-bearing sources and covers 41 of 41 findings.,NA,coverage count,41 of 41,not applicable,not applicable,not applicable,not applicable,LEVEL 4 - documentation and source validation,not applicable,not applicable,DOI-only final bibliography policy validated,not applicable,not applicable,no model fit,no gameplay leakage issue,ready for synthesis,supported,DOI metadata was checked from accessible records; final typesetting can still be polished.,,,R8 can use DOI-only final citations.,pending_current_stage_commit,pending_current_stage_commit
r71_recency_prioritization,R7.1 DOI-Verified and Recency-Prioritized Literature Audit,literature validation,H_R71_recent_source_priority,The final bibliography can reach the target 2016-2026 recent-source share while preserving foundational theory.,R7 systematic literature comparison,Recency audit with foundational-exception registry and recent companion coverage.,results/literature_doi_recency_audit_stage_r71/r71_recency_audit.csv,results/literature_doi_recency_audit_stage_r71/r71_foundational_exception_report.md,88,0,44,NA,NA,NA,recent-source share,2016-2026 final sources versus older foundational exceptions,NA,Final recent-source share is 79.55%.,NA,bibliography percentage,79.55%,not applicable,not applicable,not applicable,not applicable,LEVEL 4 - documentation and source validation,not applicable,not applicable,foundational exceptions and recent companions documented,not applicable,not applicable,no model fit,no gameplay leakage issue,ready for synthesis,supported,Recent-source preference does not mean older foundational theory is ignored.,,,R8 should use the R7.1 final reference list.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,BoW speech quantification,H_R8_01,BoW features quantify generated speech but should not be treated as a deployed decision policy.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/bow_speech_stage_r2/bow_role_prediction_metrics.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,8190 final-test utterance rows,not_applicable,8190 final-test utterance rows,not_applicable,stage_specific,stage_specific,final-test ROC-AUC,BoW score models and structured-label models,stage_specific,positive predictive value,bow_scores_only AUC 0.6918; full_bow_vector AUC 0.7576,stage_specific,bow_scores_only AUC 0.6918; full_bow_vector AUC 0.7576,not_reported,not_reported,not_reported,not_applicable,promising_but_uncertain,seed=template split diagnostics reported; regime=regime generalization reported,seed=template split diagnostics reported; regime=regime generalization reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,promising_but_uncertain,promising_but_uncertain,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,BoW live voting,H_R8_02,Live guarded BoW was harmful under tested integration rules.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/bow_integration_stage_r3/r3_primary_game_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1650,1650,1650,1650,stage_specific,stage_specific,village win rate,guarded_bow_010_live vs existing_system,stage_specific,harmful,-8.90909090909091 pp,stage_specific,-8.90909090909091 pp,"OR [0.5130961476254552, 0.7142360788448934]",1.9136278642279585e-09,3.827255728455917e-09,Holm across three primary game contrasts,statistically_supported_harm,seed=reported in R3 seed robustness; regime=reported in R3 regime robustness,seed=reported in R3 seed robustness; regime=reported in R3 regime robustness,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_harm,statistically_supported_harm,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,structured plus BoW live voting,H_R8_03,Adding BoW to structured live voting should not be used as a final policy.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/bow_integration_stage_r3/r3_primary_game_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1650,1650,1650,1650,stage_specific,stage_specific,village win rate,structured_bow_guarded_live vs existing_system,stage_specific,harmful,-13.212121212121215 pp,stage_specific,-13.212121212121215 pp,"OR [0.36103401444608146, 0.5193829239402653]",6.6747458717397575e-21,2.0024237615219272e-20,Holm across three primary game contrasts,statistically_supported_harm,seed=reported in R3 seed robustness; regime=reported in R3 regime robustness,seed=reported in R3 seed robustness; regime=reported in R3 regime robustness,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_harm,statistically_supported_harm,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,Villager voting,H_R8_04,"Trust-weighted voting is the strongest tested Villager policy, not a global optimum.",results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/targeted_strategy_stage_r61/r61_villager_primary_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1000,not_applicable,1000,1000,stage_specific,stage_specific,actor payoff,trust_weighted vs reference,stage_specific,improvement,0.2445375,stage_specific,0.2445375,"[0.1820, 0.3070]",0.000999000999000999,0.004995004995004995,villager role-policy family,statistically_supported_improvement,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_improvement,statistically_supported_improvement,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,Hunter policy,H_R8_05,Hunter no-shot is rejected under tested conditions.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/targeted_strategy_stage_r61/r61_hunter_primary_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1000,not_applicable,1000,1000,stage_specific,stage_specific,actor payoff,no_shot vs reference,stage_specific,harmful,-0.1448,stage_specific,-0.1448,"[-0.1999, -0.0897]",0.000999000999000999,0.004995004995004995,hunter role-policy family,statistically_supported_harm,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_harm,statistically_supported_harm,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,Seer reveal,H_R8_06,Immediate reveal is promising but remains exposure-sensitive.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/targeted_strategy_stage_r61/r61_seer_primary_contrasts.csv; results/metrics_integrity_stage_r62/r62_seer_post_reveal_hazard_summary.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1000,not_applicable,1000,1000,stage_specific,stage_specific,actor payoff and exposure,immediate_reveal vs private_only,stage_specific,positive payoff with exposure tradeoff,0.07625,stage_specific,0.07625,"[0.0327, 0.1198]",0.6173826173826173,1.0,seer role-policy family,promising_but_uncertain,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,promising_but_uncertain,promising_but_uncertain,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,Witch joint policy,H_R8_07,Aggressive full Witch play remains experimental because R6.2 shows waste and opportunity-cost tradeoffs.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/targeted_strategy_stage_r61/r61_witch_primary_contrasts.csv; results/metrics_integrity_stage_r62/r62_witch_potion_waste_summary.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1000,not_applicable,1000,1000,stage_specific,stage_specific,actor payoff and potion waste,aggressive_full vs reference,stage_specific,positive payoff with waste tradeoff,0.13119999999999998,stage_specific,0.13119999999999998,"[0.0663, 0.1961]",0.01898101898101898,0.056943056943056944,witch role-policy family,promising_but_uncertain,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,promising_but_uncertain,promising_but_uncertain,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,Witch conservative policy,H_R8_08,Conservative full Witch policy is rejected under tested conditions.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/targeted_strategy_stage_r61/r61_witch_primary_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1000,not_applicable,1000,1000,stage_specific,stage_specific,actor payoff,conservative_full vs reference,stage_specific,harmful,-0.3256,stage_specific,-0.3256,"[-0.3859, -0.2653]",0.000999000999000999,0.004995004995004995,witch role-policy family,statistically_supported_harm,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_harm,statistically_supported_harm,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,Werewolf deception/aggression,H_R8_09,Deep-cover wolf strategy is rejected under tested conditions.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/targeted_strategy_stage_r61/r61_wolf_primary_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,1000,not_applicable,1000,1000,stage_specific,stage_specific,actor payoff,deep_cover vs reference,stage_specific,harmful,-0.61385,stage_specific,-0.61385,"[-0.6921, -0.5356]",0.000999000999000999,0.004995004995004995,wolf role-policy family,statistically_supported_harm,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_harm,statistically_supported_harm,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,risk-adjusted payoff,H_R8_10,"Financial-risk metrics are valid as game-payoff analogues, not real financial returns.",results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/financial_risk_stage_r5/r5_role_expected_payoff_summary.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,2000 validation games; 40000 player rows,2000 validation games; 40000 player rows,2000 validation games; 40000 player rows,not_applicable,stage_specific,stage_specific,"mean payoff, downside deviation, Sharpe-like, Sortino-like, CVaR-like",roles under core payoff specification,stage_specific,differentiates roles,Werewolf highest mean 1.2095 and highest Sharpe-like 0.8434; Hunter worst CVaR95-like 2.2675,stage_specific,Werewolf highest mean 1.2095 and highest Sharpe-like 0.8434; Hunter worst CVaR95-like 2.2675,bootstrap CIs in r5_bootstrap_confidence_intervals.csv,not_applicable,not_applicable,not_applicable,statistically_supported_improvement,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_improvement,statistically_supported_improvement,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
